,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,streetViewMetadataURL,streetViewURL,lotAreaString,info6String
25,2087317390,2087317390,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ZoVGmi8b5lu3OKoSez2BCSszC3k=",,https://www.zillow.com/homedetails/5923-Hallies-Stillwater-OK-74074/2087317390_zpid/,SOLD,Sold,$,"$315,000 ",315000,"5923 Hallies, Stillwater, OK 74074",5923 Hallies,Stillwater,OK,74074,FALSE,4,2,1898,"{'latitude': 36.0981, 'longitude': -97.0812}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 2087317390, 'streetAddress': '5923 Hallies', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.0981, 'longitude': -97.0812, 'price': 315000.0, 'dateSold': 1652425200000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1898.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 1950, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 315000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=NL86dOv5xIsZ9RG2g4TKvKAd3VQ=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ekxL-G3OdBKITeQq0Dpy07ivlQI=",,
26,224762858,224762858,,https://photos.zillowstatic.com/fp/3be84e887c7543e21c82579dcf0c6c47-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2218-W-3rd-Ave-Stillwater-OK-74074/224762858_zpid/,SOLD,Sold,$,"$218,000 ",218000,"2218 W 3rd Ave, Stillwater, OK 74074",2218 W 3rd Ave,Stillwater,OK,74074,FALSE,3,2,2208,"{'latitude': 36.11883, 'longitude': -97.08652}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 224762858, 'streetAddress': '2218 W 3rd Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.11883, 'longitude': -97.08652, 'price': 218000.0, 'dateSold': 1652425200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2208.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 255100, 'rentZestimate': 1599, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 218000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 177147.0, 'lotAreaValue': 10500.0, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,255100,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,,
27,331429213,331429213,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ZoVGmi8b5lu3OKoSez2BCSszC3k=",,https://www.zillow.com/homedetails/5923-S-Hallies-Mdw-Stillwater-OK-74074/331429213_zpid/,SOLD,Sold,$,"$315,000 ",315000,"5923 S Hallies Mdw, Stillwater, OK 74074",5923 S Hallies Mdw,Stillwater,OK,74074,FALSE,,,,"{'latitude': 36.0981, 'longitude': -97.0812}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 331429213, 'streetAddress': '5923 S Hallies Mdw', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.0981, 'longitude': -97.0812, 'price': 315000.0, 'dateSold': 1652425200000, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 329400, 'rentZestimate': 1317, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 315000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 35254.0, 'lotAreaValue': 0.5, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,329400,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=NL86dOv5xIsZ9RG2g4TKvKAd3VQ=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.09809875488281,-97.0811996459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ekxL-G3OdBKITeQq0Dpy07ivlQI=",,
28,86099750,86099750,,https://photos.zillowstatic.com/fp/9cee11447f516e39fa16b771a9d5f6de-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2123-S-Oak-Trail-Dr-Stillwater-OK-74074/86099750_zpid/,SOLD,Sold,$,"$580,500 ",580500,"2123 S Oak Trail Dr, Stillwater, OK 74074",2123 S Oak Trail Dr,Stillwater,OK,74074,FALSE,3,3,3567,"{'latitude': 36.098045, 'longitude': -97.12744}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 86099750, 'streetAddress': '2123 S Oak Trail Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.098045, 'longitude': -97.12744, 'price': 580500.0, 'dateSold': 1652425200000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 3567.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 605600, 'rentZestimate': 3607, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 580500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 463046.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,605600,FALSE,FALSE,FALSE,FALSE,RE/MAX Signature,TRUE,FALSE,,TRUE,FALSE,,,,
29,86102812,86102812,,https://photos.zillowstatic.com/fp/782f5b03eda048a15d12ba2485210c93-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1201-S-Chester-St-Stillwater-OK-74074/86102812_zpid/,SOLD,Sold,$,"$160,000 ",160000,"1201 S Chester St, Stillwater, OK 74074",1201 S Chester St,Stillwater,OK,74074,FALSE,2,1,1120,"{'latitude': 36.108852, 'longitude': -97.05421}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 86102812, 'streetAddress': '1201 S Chester St', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.108852, 'longitude': -97.05421, 'price': 160000.0, 'dateSold': 1652425200000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1120.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 114300, 'rentZestimate': 850, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 160000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 90042.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,114300,FALSE,FALSE,FALSE,FALSE,Coldwell Banker Team Stillwater,TRUE,FALSE,,TRUE,FALSE,,,,
30,86104016,86104016,,https://photos.zillowstatic.com/fp/054d40ebc383b34551ceac9984df986d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3807-Timberline-Dr-Stillwater-OK-74074/86104016_zpid/,SOLD,Sold,$,"$405,000 ",405000,"3807 Timberline Dr, Stillwater, OK 74074",3807 Timberline Dr,Stillwater,OK,74074,FALSE,3,3,3025,"{'latitude': 36.078995, 'longitude': -97.08483}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/13/2022'}",,"{'homeInfo': {'zpid': 86104016, 'streetAddress': '3807 Timberline Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.078995, 'longitude': -97.08483, 'price': 405000.0, 'dateSold': 1652425200000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 3025.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 363900, 'rentZestimate': 2183, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 405000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 213291.0, 'lotAreaValue': 2.25, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,363900,FALSE,FALSE,FALSE,FALSE,"KW Local, Keller Williams Realty",TRUE,FALSE,,TRUE,FALSE,,,,
31,125526700,125526700,,https://photos.zillowstatic.com/fp/dec48bf980bf0c8109098e2c17095e48-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1006-E-Krayler-Ave-Stillwater-OK-74075/125526700_zpid/,SOLD,Sold,$,"$150,000 ",150000,"1006 E Krayler Ave, Stillwater, OK 74075",1006 E Krayler Ave,Stillwater,OK,74075,FALSE,3,2,1188,"{'latitude': 36.141277, 'longitude': -97.04514}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/12/2022'}",,"{'homeInfo': {'zpid': 125526700, 'streetAddress': '1006 E Krayler Ave', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.141277, 'longitude': -97.04514, 'price': 150000.0, 'dateSold': 1652338800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1188.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 156900, 'rentZestimate': 1099, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 150000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 130203.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,156900,FALSE,FALSE,FALSE,FALSE,"FISHER PROVENCE, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
32,224768714,224768714,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.080360412597656,-97.1102294921875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=3RdryRFBF97iJCjbjuZjyEelzCg=",,https://www.zillow.com/homedetails/3711-S-Persimmon-St-Stillwater-OK-74074/224768714_zpid/,SOLD,Sold,$,"$465,000 ",465000,"3711 S Persimmon St, Stillwater, OK 74074",3711 S Persimmon St,Stillwater,OK,74074,FALSE,3,3,2898,"{'latitude': 36.08036, 'longitude': -97.11023}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/12/2022'}",,"{'homeInfo': {'zpid': 224768714, 'streetAddress': '3711 S Persimmon St', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.08036, 'longitude': -97.11023, 'price': 465000.0, 'dateSold': 1652338800000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2898.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 581900, 'rentZestimate': 3496, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 465000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 433513.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,581900,FALSE,FALSE,FALSE,FALSE,"KW Local, Keller Williams Realty",TRUE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.080360412597656,-97.1102294921875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8wqeCohuZ3nmy6v7llZP5fcd5Jc=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.080360412597656,-97.1102294921875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AIHmwldUivevUQdq3HRfuqpr1x4=",,
33,2079427414,2079427414,,https://photos.zillowstatic.com/fp/699bd4ed4a22d000fa67fbce70d66888-p_e.jpg,TRUE,https://www.zillow.com/homedetails/7809-N-Rebecca-St-Stillwater-OK-74075/2079427414_zpid/,SOLD,Sold,$,"$52,500 ",52500,"7809 N Rebecca St, Stillwater, OK 74075",7809 N Rebecca St,Stillwater,OK,74075,FALSE,,,,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/11/2022'}",,"{'homeInfo': {'zpid': 2079427414, 'streetAddress': '7809 N Rebecca St', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'price': 52500.0, 'dateSold': 1652252400000, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 717, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 52500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.5, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,0.5 acres,
34,248778416,248778416,,https://photos.zillowstatic.com/fp/699bd4ed4a22d000fa67fbce70d66888-p_e.jpg,TRUE,https://www.zillow.com/homedetails/7809-Rebecca-St-Stillwater-OK-74075/248778416_zpid/,SOLD,Sold,$,"$52,500 ",52500,"7809 Rebecca St, Stillwater, OK 74075",7809 Rebecca St,Stillwater,OK,74075,FALSE,,0,,"{'latitude': 36.06164, 'longitude': -97.23795}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/11/2022'}",,"{'homeInfo': {'zpid': 248778416, 'streetAddress': '7809 Rebecca St', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.06164, 'longitude': -97.23795, 'price': 52500.0, 'dateSold': 1652252400000, 'bathrooms': 0.0, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 720, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 52500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 3590.0, 'lotAreaValue': 0.5, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,0.5 acres,
35,86102471,86102471,,https://photos.zillowstatic.com/fp/9cf75eeb69d00be15a744bc0a3c8753c-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1117-W-Newman-Ave-Stillwater-OK-74075/86102471_zpid/,SOLD,Sold,$,"$305,000 ",305000,"1117 W Newman Ave, Stillwater, OK 74075",1117 W Newman Ave,Stillwater,OK,74075,FALSE,3,3,2032,"{'latitude': 36.157223, 'longitude': -97.07399}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/11/2022'}",,"{'homeInfo': {'zpid': 86102471, 'streetAddress': '1117 W Newman Ave', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.157223, 'longitude': -97.07399, 'price': 305000.0, 'dateSold': 1652252400000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2032.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 319200, 'rentZestimate': 1800, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 305000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 238997.0, 'lotAreaValue': 0.3661616161616162, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,319200,FALSE,FALSE,FALSE,FALSE,eXp Realty,TRUE,FALSE,,TRUE,FALSE,,,,Paul Pearson
36,2067162988,2067162988,,https://photos.zillowstatic.com/fp/6c1bf304a097b28f92f3f8ccad6bdc7a-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1728-N-Carnley-St-Stillwater-OK-74075/2067162988_zpid/,SOLD,Sold,$,"$217,900 ",217900,"1728 N Carnley St, Stillwater, OK 74075",1728 N Carnley St,Stillwater,OK,74075,FALSE,3,2,1525,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/10/2022'}",,"{'homeInfo': {'zpid': 2067162988, 'streetAddress': '1728 N Carnley St', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'price': 217900.0, 'dateSold': 1652166000000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1525.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 217900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 6250.0, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,Kevo Properties,TRUE,FALSE,,TRUE,FALSE,,,,
37,224768698,224768698,,https://photos.zillowstatic.com/fp/33d806b9a22575866e73dd7fd4431422-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3807-W-Eagle-Creek-Ave-Stillwater-OK-74074/224768698_zpid/,SOLD,Sold,$,"$427,000 ",427000,"3807 W Eagle Creek Ave, Stillwater, OK 74074",3807 W Eagle Creek Ave,Stillwater,OK,74074,FALSE,4,4,2408,"{'latitude': 36.07988, 'longitude': -97.108315}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/10/2022'}",,"{'homeInfo': {'zpid': 224768698, 'streetAddress': '3807 W Eagle Creek Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.07988, 'longitude': -97.108315, 'price': 427000.0, 'dateSold': 1652166000000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 2408.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 442500, 'rentZestimate': 2638, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 427000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 378450.0, 'lotAreaValue': 0.35539485766758494, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,442500,FALSE,FALSE,FALSE,FALSE,One Broker Place,TRUE,FALSE,,TRUE,FALSE,,,,
38,86104402,86104402,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.13309097290039,-97.03931427001953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4-x6TtSLAMvOcNNQsh-VRkdLikQ=",,https://www.zillow.com/homedetails/1524-E-Frontier-Dr-Stillwater-OK-74075/86104402_zpid/,SOLD,Sold,$,"$146,000 ",146000,"1524 E Frontier Dr, Stillwater, OK 74075",1524 E Frontier Dr,Stillwater,OK,74075,FALSE,3,1.5,1288,"{'latitude': 36.13309, 'longitude': -97.039314}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/10/2022'}",,"{'homeInfo': {'zpid': 86104402, 'streetAddress': '1524 E Frontier Dr', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.13309, 'longitude': -97.039314, 'price': 146000.0, 'dateSold': 1652166000000, 'bathrooms': 1.5, 'bedrooms': 3.0, 'livingArea': 1288.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 152900, 'rentZestimate': 1151, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 146000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 110959.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,152900,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.13309097290039,-97.03931427001953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-kZ3v6FUFEZReHRFgKHlUiSlqAY=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.13309097290039,-97.03931427001953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ggEvNbsg_HtRNbTJMSbGyeetJYI=",,
39,86104786,86104786,,https://photos.zillowstatic.com/fp/d112f4f31a57301c2af33f711bbc11d0-p_e.jpg,TRUE,https://www.zillow.com/homedetails/5307-W-8th-Ave-Stillwater-OK-74074/86104786_zpid/,SOLD,Sold,$,"$510,000 ",510000,"5307 W 8th Ave, Stillwater, OK 74074",5307 W 8th Ave,Stillwater,OK,74074,FALSE,5,4,3303,"{'latitude': 36.112408, 'longitude': -97.13036}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 05/10/2022'}",,"{'homeInfo': {'zpid': 86104786, 'streetAddress': '5307 W 8th Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.112408, 'longitude': -97.13036, 'price': 510000.0, 'dateSold': 1652166000000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3303.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 533700, 'rentZestimate': 3179, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 510000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 339461.0, 'lotAreaValue': 0.33402203856749313, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,533700,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,,
